season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,numeric_status
2021,REG,PIT,1,00-0036333,LB,Alex Highsmith,Alex,Highsmith,Groin,,Questionable,Groin,,Full Participation in Practice,2021-09-10 18:32:27+00:00,0.5
2021,REG,SEA,1,00-0026166,T,Duane Brown,Duane,Brown,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-10 21:03:31+00:00,1.0
2021,REG,SEA,1,00-0031367,G,Gabe Jackson,Gabe,Jackson,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-10 21:03:39+00:00,1.0
2021,REG,SEA,1,00-0035139,S,Marquise Blair,Marquise,Blair,,,,Knee,,Full Participation in Practice,2021-09-08 23:14:59+00:00,1.0
2021,REG,SEA,1,00-0033594,RB,Chris Carson,Chris,Carson,,,,Neck,,Full Participation in Practice,2021-09-10 21:02:28+00:00,1.0
2021,REG,SEA,1,00-0032426,RB,Alex Collins,Alex,Collins,,,,Foot,,Full Participation in Practice,2021-09-08 22:59:34+00:00,1.0
2021,REG,SEA,1,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,,,,Toe,,Full Participation in Practice,2021-09-10 21:02:28+00:00,1.0
2021,REG,SEA,1,00-0034756,CB,Tre Flowers,Tre,Flowers,,,,Finger,,Full Participation in Practice,2021-09-08 23:15:26+00:00,1.0
2021,REG,SEA,1,00-0033543,CB,Sidney Jones,Sidney,Jones,,,,Groin,,Full Participation in Practice,2021-09-10 21:03:58+00:00,1.0
2021,REG,SEA,1,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Finger,,Full Participation in Practice,2021-09-08 23:12:00+00:00,1.0
2021,REG,SEA,1,00-0035094,DT,Bryan Mone,Bryan,Mone,,,,Knee,,Full Participation in Practice,2021-09-09 22:54:17+00:00,1.0
2021,REG,SEA,1,00-0034527,CB,Ryan Neal,Ryan,Neal,,,,Oblique,,Full Participation in Practice,2021-09-09 22:55:41+00:00,1.0
2021,REG,SEA,1,00-0034750,RB,Rashaad Penny,Rashaad,Penny,,,,Calf,,Full Participation in Practice,2021-09-10 21:03:48+00:00,1.0
2021,REG,SEA,1,00-0033901,C,Ethan Pocic,Ethan,Pocic,,,,Hamstring,,Full Participation in Practice,2021-09-10 21:04:29+00:00,1.0
2021,REG,SEA,1,00-0034384,S,D.J. Reed,D.J.,Reed,,,,Foot,,Full Participation in Practice,2021-09-10 21:02:28+00:00,1.0
2021,REG,SEA,1,00-0030565,QB,Geno Smith,Geno,Smith,,,,Back,,Full Participation in Practice,2021-09-09 22:54:17+00:00,1.0
2021,REG,SEA,1,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Calf,,Limited Participation in Practice,2021-09-10 21:03:16+00:00,1.0
2021,REG,SF,1,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,,,,Hamstring,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0036551,G,Aaron Banks,Aaron,Banks,,,,Shoulder,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0035717,DE,Nick Bosa,Nick,Bosa,,,,Knee,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0031297,DE,Dee Ford,Dee,Ford,,,,Back,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0034982,LB,Dre Greenlaw,Dre,Greenlaw,,,,Hip,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0031334,CB,Jason Verrett,Jason,Verrett,,,,Foot,,Full Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0037012,QB,Trey Lance,Trey,Lance,,,,right Finger,,Limited Participation in Practice,2021-09-10 20:22:05+00:00,1.0
2021,REG,SF,1,00-0034971,WR,Jalen Hurd,Jalen,Hurd,Knee,,Out,Knee,,Did Not Participate In Practice,2021-09-10 20:24:36+00:00,0.0
2021,REG,SF,1,00-0036260,DT,Javon Kinlaw,Javon,Kinlaw,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2021-09-10 20:25:26+00:00,0.1
2021,REG,SF,1,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2021-09-10 20:24:48+00:00,0.1
2021,REG,SF,1,00-0035026,DT,Kevin Givens,Kevin,Givens,Hip,,Questionable,Hip,,Limited Participation in Practice,2021-09-10 20:22:53+00:00,0.5
2021,REG,TB,1,00-0030456,RB,Giovani Bernard,Giovani,Bernard,,,,Ankle,,Full Participation in Practice,2021-09-08 18:55:04+00:00,1.0
2021,REG,TB,1,00-0027793,WR,Antonio Brown,Antonio,Brown,,,,Knee,,Full Participation in Practice,2021-09-08 18:55:11+00:00,1.0
2021,REG,TB,1,00-0033921,WR,Chris Godwin,Chris,Godwin,,,,Quadricep,,Full Participation in Practice,2021-09-08 18:55:17+00:00,1.0
2021,REG,TB,1,00-0027656,TE,Rob Gronkowski,Rob,Gronkowski,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-10 09:27:20+00:00,1.0
2021,REG,TB,1,00-0026564,DT,Steve McLendon,Steve,McLendon,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-10 09:27:20+00:00,1.0
2021,REG,TB,1,00-0027867,DE,Jason Pierre-Paul,Jason,Pierre-Paul,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-10 09:27:20+00:00,1.0
2021,REG,TB,1,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-09-08 18:56:12+00:00,0.0
2021,REG,TEN,1,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Knee,,Full Participation in Practice,2021-09-10 19:48:31+00:00,1.0
2021,REG,TEN,1,00-0035292,LB,David Long,David,Long,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-09-10 19:49:47+00:00,0.0
2021,REG,TEN,1,00-0036173,TE,Tommy Hudson,Tommy,Hudson,Toe,,Questionable,Toe,,Did Not Participate In Practice,2021-09-10 19:49:34+00:00,0.5
2021,REG,TEN,1,00-0033138,K,Sam Ficken,Sam,Ficken,right Groin,,Questionable,right Groin,,Limited Participation in Practice,2021-09-10 19:49:34+00:00,0.5
2021,REG,TEN,1,00-0036240,CB,Chris Jackson,Chris,Jackson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2021-09-10 19:49:34+00:00,0.5
2021,REG,TEN,1,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Foot,,Questionable,Foot,,Limited Participation in Practice,2021-09-10 19:49:34+00:00,0.5
2021,REG,WAS,1,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Groin,,Did Not Participate In Practice,2021-09-09 19:25:51+00:00,1.0
2021,REG,ARI,2,00-0027942,WR,A.J. Green,A.J.,Green,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-15 19:15:54+00:00,1.0
2021,REG,ARI,2,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-15 19:16:11+00:00,1.0
2021,REG,ARI,2,00-0027993,C,Rodney Hudson,Rodney,Hudson,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-15 19:16:26+00:00,1.0
2021,REG,ARI,2,00-0032560,S,Charles Washington,Charles,Washington,,,,Thigh,,Full Participation in Practice,2021-09-17 18:54:14+00:00,1.0
2021,REG,ARI,2,00-0031241,LB,Devon Kennard,Devon,Kennard,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-09-17 18:54:46+00:00,0.0
2021,REG,ARI,2,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2021-09-17 18:54:39+00:00,0.5
2021,REG,ATL,2,00-0036951,WR,Frank Darby,Frank,Darby,Calf,,Out,Calf,,Did Not Participate In Practice,2021-09-17 17:23:26+00:00,0.0
2021,REG,BAL,2,00-0026190,DT,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-17 19:34:27+00:00,1.0
2021,REG,BAL,2,00-0028008,LB,Justin Houston,Justin,Houston,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-17 19:34:46+00:00,1.0
2021,REG,BAL,2,00-0028103,LB,Pernell McPhee,Pernell,McPhee,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-16 21:12:30+00:00,1.0
2021,REG,BAL,2,00-0035422,CB,Chris Westry,Chris,Westry,,,,Knee,,Did Not Participate In Practice,2021-09-16 21:11:54+00:00,1.0
2021,REG,BAL,2,00-0029586,DE,Derek Wolfe,Derek,Wolfe,Back,Hip,Out,Back,Hip,Did Not Participate In Practice,2021-09-17 19:36:00+00:00,0.0
2021,REG,BAL,2,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BAL,2,00-0035662,WR,Marquise Brown,Marquise,Brown,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BAL,2,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Groin,,Questionable,Groin,,Limited Participation in Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BAL,2,00-0036562,LB,Daelin Hayes,Daelin,Hayes,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BAL,2,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Back,,Questionable,Back,,Limited Participation in Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BAL,2,00-0027965,CB,Jimmy Smith,Jimmy,Smith,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-09-17 19:35:35+00:00,0.5
2021,REG,BUF,2,00-0028339,DE,Mario Addison,Mario,Addison,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-15 19:41:22+00:00,1.0
2021,REG,BUF,2,00-0029000,WR,Cole Beasley,Cole,Beasley,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-15 19:41:36+00:00,1.0
2021,REG,BUF,2,00-0031588,WR,Stefon Diggs,Stefon,Diggs,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-17 17:44:53+00:00,1.0
2021,REG,BUF,2,00-0027881,DE,Jerry Hughes,Jerry,Hughes,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-09-17 17:45:13+00:00,1.0
2021,REG,BUF,2,00-0033466,WR,Isaiah McKenzie,Isaiah,McKenzie,,,,Shoulder,,Full Participation in Practice,2021-09-17 17:44:16+00:00,1.0
2021,REG,BUF,2,00-0033571,LB,Matt Milano,Matt,Milano,,,,Ankle,,Full Participation in Practice,2021-09-17 17:44:16+00:00,1.0
2021,REG,BUF,2,00-0027685,WR,Emmanuel Sanders,Emmanuel,Sanders,,,,Foot,Not injury related - resting p,Full Participation in Practice,2021-09-17 17:44:38+00:00,1.0
2021,REG,BUF,2,00-0030090,S,Micah Hyde,Micah,Hyde,,,,Neck,,Limited Participation in Practice,2021-09-17 17:44:16+00:00,1.0
2021,REG,BUF,2,00-0030455,DT,Star Lotulelei,Star,Lotulelei,Calf,,Questionable,Calf,,Full Participation in Practice,2021-09-17 17:45:58+00:00,0.5
2021,REG,BUF,2,00-0036196,WR,Gabe Davis,Gabe,Davis,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-09-17 17:45:58+00:00,0.5
2021,REG,BUF,2,00-0031500,DE,Efe Obada,Efe,Obada,Calf,,Questionable,Calf,,Limited Participation in Practice,2021-09-17 17:45:58+00:00,0.5
2021,REG,CAR,2,00-0032403,S,Juston Burris,Juston,Burris,,,,Neck,,Full Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CAR,2,00-0034496,S,Sean Chandler,Sean,Chandler,,,,Hamstring,,Full Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CAR,2,00-0033909,G,Pat Elflein,Pat,Elflein,,,,Hip,,Full Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CAR,2,00-0032149,G,John Miller,John,Miller,,,,Illness,,Full Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CAR,2,00-0036572,WR,Shi Smith,Shi,Smith,,,,Shoulder,,Full Participation in Practice,2021-09-17 17:53:16+00:00,1.0
2021,REG,CAR,2,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Groin,,Limited Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Groin,,Limited Participation in Practice,2021-09-17 17:52:56+00:00,1.0
2021,REG,CHI,2,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-17 18:30:19+00:00,1.0
2021,REG,CHI,2,00-0036905,T,Larry Borom,Larry,Borom,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-09-17 18:31:06+00:00,0.0
2021,REG,CHI,2,00-0031551,DT,Eddie Goldman,Eddie,Goldman,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2021-09-17 18:31:19+00:00,0.1
2021,REG,CHI,2,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2021-09-17 18:30:53+00:00,0.5
2021,REG,CHI,2,00-0034372,LB,Joel Iyiegbuniwe,Joel,Iyiegbuniwe,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2021-09-17 18:30:53+00:00,0.5
2021,REG,CHI,2,00-0036309,WR,Darnell Mooney,Darnell,Mooney,Back,,Questionable,Back,,Full Participation in Practice,2021-09-17 18:30:53+00:00,0.5
2021,REG,CHI,2,00-0027952,LB,Robert Quinn,Robert,Quinn,Back,,Questionable,Back,,Full Participation in Practice,2021-09-17 18:30:53+00:00,0.5
2021,REG,CHI,2,00-0035621,WR,Nsimba Webster,Nsimba,Webster,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2021-09-17 18:32:23+00:00,0.5
2021,REG,CHI,2,00-0022531,T,Jason Peters,Jason,Peters,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2021-09-17 18:30:53+00:00,0.5
2021,REG,CIN,2,00-0032043,G,Quinton Spain,Quinton,Spain,,,,Not injury related - personal matter,,Did Not Participate In Practice,2021-09-17 18:37:50+00:00,1.0
2021,REG,CIN,2,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Knee,,Full Participation in Practice,2021-09-17 18:37:14+00:00,1.0
2021,REG,CIN,2,00-0036865,G,Jackson Carman,Jackson,Carman,,,,Cramps,,Full Participation in Practice,2021-09-17 18:37:57+00:00,1.0
2021,REG,CIN,2,00-0033791,S,Brandon Wilson,Brandon,Wilson,,,,Thumb,,Full Participation in Practice,2021-09-17 18:37:14+00:00,1.0
2021,REG,CIN,2,00-0031181,S,Ricardo Allen,Ricardo,Allen,Hand,Hamstring,Out,Hand,Hamstring,Did Not Participate In Practice,2021-09-17 18:38:46+00:00,0.0
2021,REG,CIN,2,00-0031546,CB,Trae Waynes,Trae,Waynes,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-09-17 18:38:53+00:00,0.0
2021,REG,CIN,2,00-0034683,CB,Darius Phillips,Darius,Phillips,Thigh,,Questionable,Thigh,,Full Participation in Practice,2021-09-17 18:38:38+00:00,0.5
2021,REG,CIN,2,00-0036314,LB,Markus Bailey,Markus,Bailey,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-09-17 18:38:38+00:00,0.5
2021,REG,CLE,2,00-0036282,S,Grant Delpit,Grant,Delpit,,,,Hamstring,,Full Participation in Practice,2021-09-17 18:05:54+00:00,1.0
2021,REG,CLE,2,00-0036883,DT,Tommy Togiai,Tommy,Togiai,,,,Illness,,Full Participation in Practice,2021-09-17 18:06:20+00:00,1.0
2021,REG,CLE,2,00-0035144,LB,Mack Wilson,Mack,Wilson,,,,Quadricep,,Full Participation in Practice,2021-09-17 18:06:45+00:00,1.0
2021,REG,CLE,2,00-0033057,T,Jack Conklin,Jack,Conklin,,,,Knee,,Limited Participation in Practice,2021-09-17 18:05:44+00:00,1.0
2021,REG,CLE,2,00-0036996,CB,Greg Newsome,Greg,Newsome,,,,Biceps,,Limited Participation in Practice,2021-09-17 18:05:44+00:00,1.0
2021,REG,CLE,2,00-0033570,LB,Anthony Walker,Anthony,Walker,,,,Hamstring,,Limited Participation in Practice,2021-09-16 19:46:38+00:00,1.0
2021,REG,CLE,2,00-0029963,T,Christopher Hubbard,Christopher,Hubbard,Triceps,,Out,Triceps,,Did Not Participate In Practice,2021-09-17 18:07:51+00:00,0.0
2021,REG,CLE,2,00-0031235,WR,Odell Beckham,Odell,Beckham,Knee,,Out,Knee,,Limited Participation in Practice,2021-09-17 18:07:23+00:00,0.0
2021,REG,CLE,2,00-0036267,T,Jedrick Wills,Jedrick,Wills,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2021-09-17 18:07:14+00:00,0.5
2021,REG,CLE,2,00-0031785,CB,Troy Hill,Troy,Hill,Hamstring,Foot,Questionable,Hamstring,Foot,Full Participation in Practice,2021-09-17 18:07:14+00:00,0.5
2021,REG,CLE,2,00-0033995,G,Michael Dunn,Michael,Dunn,Back,,Questionable,Back,,Limited Participation in Practice,2021-09-17 18:07:14+00:00,0.5
2021,REG,CLE,2,00-0036999,WR,Anthony Schwartz,Anthony,Schwartz,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-09-17 18:07:14+00:00,0.5
2021,REG,CLE,2,00-0030076,C,J.C. Tretter,J.C.,Tretter,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-09-17 18:07:14+00:00,0.5
2021,REG,DAL,2,00-0036982,DE,Chauncey Golston,Chauncey,Golston,,,,Hamstring,,Full Participation in Practice,2021-09-17 18:19:17+00:00,1.0
2021,REG,DAL,2,00-0036986,CB,Nahshon Wright,Nahshon,Wright,,,,Not injury related - personal matter,,Full Participation in Practice,2021-09-17 18:18:57+00:00,1.0
2021,REG,DAL,2,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Foot,,Limited Participation in Practice,2021-09-15 19:36:44+00:00,1.0
2021,REG,DAL,2,00-0029709,T,Ty Nsekhe,Ty,Nsekhe,Illness,,Out,Illness,,Did Not Participate In Practice,2021-09-17 18:20:55+00:00,0.0
2021,REG,DAL,2,00-0035301,S,Donovan Wilson,Donovan,Wilson,Groin,,Questionable,Groin,,Did Not Participate In Practice,2021-09-17 18:20:27+00:00,0.5
2021,REG,DAL,2,00-0033512,S,Damontae Kazee,Damontae,Kazee,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2021-09-17 18:20:27+00:00,0.5
2021,REG,DEN,2,00-0035644,TE,Noah Fant,Noah,Fant,,,,Knee,,Full Participation in Practice,2021-09-17 19:06:30+00:00,1.0
2021,REG,DEN,2,00-0031270,DE,Shelby Harris,Shelby,Harris,,,,Wrist,,Full Participation in Practice,2021-09-17 19:06:51+00:00,1.0
2021,REG,DEN,2,00-0031242,DE,Shamar Stephen,Shamar,Stephen,,,,Back,,Full Participation in Practice,2021-09-17 19:06:41+00:00,1.0
2021,REG,DEN,2,00-0032395,G,Graham Glasgow,Graham,Glasgow,Illness,,Doubtful,Illness,,Did Not Participate In Practice,2021-09-17 19:08:05+00:00,0.1
2021,REG,DEN,2,00-0034832,LB,Bradley Chubb,Bradley,Chubb,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-09-17 19:07:50+00:00,0.5
2021,REG,DEN,2,00-0035804,LB,Jonas Griffith,Jonas,Griffith,Back,,Questionable,Back,,Limited Participation in Practice,2021-09-17 19:07:50+00:00,0.5
2021,REG,DET,2,00-0032655,LB,Romeo Okwara,Romeo,Okwara,,,,Shoulder,,Full Participation in Practice,2021-09-18 19:08:23+00:00,1.0
2021,REG,DET,2,00-0036954,DE,Levi Onwuzurike,Levi,Onwuzurike,,,,Hip,,Full Participation in Practice,2021-09-18 19:07:57+00:00,1.0
2021,REG,DET,2,00-0033948,RB,Jamaal Williams,Jamaal,Williams,,,,Chest,,Full Participation in Practice,2021-09-18 19:08:18+00:00,1.0
2021,REG,DET,2,00-0035334,DE,Kevin Strong,Kevin,Strong,Concussion,,Out,Concussion,,Did Not Participate In Practice,2021-09-18 19:09:10+00:00,0.0
2021,REG,DET,2,00-0032160,WR,Tyrell Williams,Tyrell,Williams,Concussion,,Out,Concussion,,Did Not Participate In Practice,2021-09-18 19:09:29+00:00,0.0
2021,REG,DET,2,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Groin,,Questionable,Groin,,Full Participation in Practice,2021-09-18 19:08:57+00:00,0.5
2021,REG,DET,2,00-0029630,DE,Michael Brockers,Michael,Brockers,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-09-18 19:08:57+00:00,0.5
2021,REG,DET,2,00-0031566,LB,Trey Flowers,Trey,Flowers,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-09-18 19:08:57+00:00,0.5
2021,REG,DET,2,00-0032464,WR,Kalif Raymond,Kalif,Raymond,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2021-09-18 19:10:25+00:00,0.5
2021,REG,GB,2,00-0031576,LB,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Did Not Participate In Practice,2021-09-16 20:04:44+00:00,1.0
2021,REG,GB,2,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-18 18:58:46+00:00,1.0
2021,REG,GB,2,00-0036622,C,Josh Myers,Josh,Myers,,,,Finger,,Full Participation in Practice,2021-09-18 18:58:31+00:00,1.0
2021,REG,GB,2,00-0034185,DT,Tyler Lancaster,Tyler,Lancaster,,,,Back,Ankle,Limited Participation in Practice,2021-09-18 18:58:31+00:00,1.0
2021,REG,GB,2,00-0036243,S,Vernon Scott,Vernon,Scott,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2021-09-18 18:59:30+00:00,0.0
2021,REG,GB,2,00-0036332,TE,Josiah Deguara,Josiah,Deguara,Concussion,,Doubtful,Concussion,,Did Not Participate In Practice,2021-09-18 18:59:11+00:00,0.1
2021,REG,GB,2,00-0033082,G,Lucas Patrick,Lucas,Patrick,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2021-09-18 18:59:02+00:00,0.5
2021,REG,GB,2,00-0034968,S,Darnell Savage,Darnell,Savage,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-09-18 18:59:02+00:00,0.5
2021,REG,HOU,2,00-0031308,LB,Kevin Pierre-Louis,Kevin,Pierre-Louis,,,,Thigh,,Did Not Participate In Practice,2021-09-15 19:55:34+00:00,1.0
2021,REG,HOU,2,00-0036224,DE,Jonathan Greenard,Jonathan,Greenard,,,,Illness,,Full Participation in Practice,2021-09-15 19:57:24+00:00,1.0
2021,REG,HOU,2,00-0035244,CB,Lonnie Johnson,Lonnie,Johnson,,,,Thigh,,Full Participation in Practice,2021-09-17 19:51:41+00:00,1.0
2021,REG,HOU,2,00-0033566,CB,Desmond King,Desmond,King,,,,Knee,,Full Participation in Practice,2021-09-17 19:51:47+00:00,1.0
2021,REG,HOU,2,00-0027691,WR,Andre Roberts,Andre,Roberts,,,,Knee,,Full Participation in Practice,2021-09-17 19:50:50+00:00,1.0
2021,REG,HOU,2,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2021-09-17 19:54:15+00:00,0.0
2021,REG,HOU,2,00-0032437,LB,Kamu Grugier-Hill,Kamu,Grugier-Hill,Illness,,Questionable,Illness,,Did Not Participate In Practice,2021-09-17 19:52:30+00:00,0.5
2021,REG,HOU,2,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Ankle,Shoulder,Questionable,Ankle,Shoulder,Limited Participation in Practice,2021-09-17 19:52:30+00:00,0.5
2021,REG,IND,2,00-0032378,DT,DeForest Buckner,DeForest,Buckner,,,,Groin,,Did Not Participate In Practice,2021-09-17 19:46:46+00:00,1.0
2021,REG,IND,2,00-0030181,TE,Jack Doyle,Jack,Doyle,,,,Not injury related - resting player,,Full Participation in Practice,2021-09-17 19:45:35+00:00,1.0
2021,REG,IND,2,00-0033964,DE,Al-Quadin Muhammad,Al-Quadin,Muhammad,,,,Ankle,,Full Participation in Practice,2021-09-17 19:45:22+00:00,1.0
2021,REG,IND,2,00-0036482,WR,Mike Strachan,Mike,Strachan,,,,Ankle,,Full Participation in Practice,2021-09-17 19:46:15+00:00,1.0
2021,REG,IND,2,00-0034846,LB,Shaquille Leonard,Shaquille,Leonard,,,,Ankle,Illness,Limited Participation in Practice,2021-09-17 19:45:49+00:00,1.0
2021,REG,IND,2,00-0034354,DE,Kemoko Turay,Kemoko,Turay,,,,Groin,,Limited Participation in Practice,2021-09-17 19:45:22+00:00,1.0
2021,REG,IND,2,00-0030575,CB,Xavier Rhodes,Xavier,Rhodes,Calf,,Out,Calf,,Did Not Participate In Practice,2021-09-17 19:48:50+00:00,0.0
2021,REG,IND,2,00-0034836,T,Braden Smith,Braden,Smith,Foot,,Out,Foot,,Did Not Participate In Practice,2021-09-17 19:48:56+00:00,0.0
2021,REG,IND,2,00-0036253,S,Julian Blackmon,Julian,Blackmon,Back,,Questionable,Back,,Did Not Participate In Practice,2021-09-17 19:48:21+00:00,0.5
2021,REG,IND,2,00-0030584,T,Eric Fisher,Eric,Fisher,Achilles,,Questionable,Achilles,,Full Participation in Practice,2021-09-17 19:48:21+00:00,0.5
2021,REG,IND,2,00-0035530,S,Khari Willis,Khari,Willis,Illness,,Questionable,Illness,,Full Participation in Practice,2021-09-17 19:48:21+00:00,0.5
